temperature_0 temperature_1 temperature_2 temperature_3 temperature_4 temperature_5 temperature_6 temperature_7 temperature_8 temperature_9 temperature_10 temperature_11 temperature_12 temperature_13 temperature_14 temperature_15 temperature_16 temperature_17 temperature_18 temperature_19 accepted_hotter_swap_0 accepted_hotter_swap_1 accepted_hotter_swap_2 accepted_hotter_swap_3 accepted_hotter_swap_4 accepted_hotter_swap_5 accepted_hotter_swap_6 accepted_hotter_swap_7 accepted_hotter_swap_8 accepted_hotter_swap_9 accepted_hotter_swap_10 accepted_hotter_swap_11 accepted_hotter_swap_12 accepted_hotter_swap_13 accepted_hotter_swap_14 accepted_hotter_swap_15 accepted_hotter_swap_16 accepted_hotter_swap_17 accepted_hotter_swap_18 accepted_hotter_swap_19 acceptance_ratio_0 acceptance_ratio_1 acceptance_ratio_2 acceptance_ratio_3 acceptance_ratio_4 acceptance_ratio_5 acceptance_ratio_6 acceptance_ratio_7 acceptance_ratio_8 acceptance_ratio_9 acceptance_ratio_10 acceptance_ratio_11 acceptance_ratio_12 acceptance_ratio_13 acceptance_ratio_14 acceptance_ratio_15 acceptance_ratio_16 acceptance_ratio_17 acceptance_ratio_18 acceptance_ratio_19 
1 1.03506 1.18759 1.41162 1.8894 2.65178 3.88417 7.63739 10.2602 21.8442 45.6425 102.545 277.428 577.271 1846.14 4895.7 17400.6 59149.1 221527 1e+06 0 0 0 0 0 1 0 0 1 1 0 1 1 1 0 1 0 1 1 0 0.4545454545454545 0.5454545454545454 0.3636363636363636 0.4545454545454545 0.3636363636363636 0.3636363636363636 0.4545454545454545 0.09090909090909091 0.7272727272727273 0.6363636363636364 0.6363636363636364 0.6363636363636364 0.4545454545454545 0.7272727272727273 0.6363636363636364 0.8181818181818182 0.8181818181818182 0.9090909090909091 1 0 
1 1.03506 1.18759 1.41162 1.84859 2.61097 3.95845 7.71168 10.3344 20.929 44.7273 101.63 276.512 604.359 1764.85 4814.4 18487.2 56669.7 219047 1e+06 0 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 0 1 1 0 0.4166666666666667 0.5 0.3333333333333333 0.4166666666666667 0.4166666666666667 0.4166666666666667 0.4166666666666667 0.08333333333333333 0.6666666666666666 0.6666666666666666 0.6666666666666666 0.6666666666666666 0.5 0.6666666666666666 0.6666666666666666 0.8333333333333334 0.75 0.9166666666666666 1 0 
1 1.03506 1.18759 1.41162 1.81158 2.64451 3.99199 7.42734 10.0501 21.625 43.4077 105.576 265.647 623.829 1784.32 4575.6 18248.4 59963.9 208589 1e+06 0 0 0 0 1 0 0 1 1 0 1 0 1 0 0 1 1 0 1 0 0.3846153846153846 0.4615384615384616 0.3076923076923077 0.3846153846153846 0.4615384615384616 0.3846153846153846 0.3846153846153846 0.1538461538461539 0.6923076923076923 0.6153846153846154 0.6923076923076923 0.6153846153846154 0.5384615384615384 0.6153846153846154 0.6153846153846154 0.8461538461538461 0.7692307692307693 0.8461538461538461 1 0 
1 1.03506 1.18759 1.41162 1.81158 2.57456 4.04557 7.19242 10.0557 20.6585 42.4412 104.609 264.68 622.863 1889.75 4446.61 18119.4 59834.9 208460 1e+06 0 0 0 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 0.3571428571428572 0.4285714285714285 0.2857142857142857 0.3571428571428572 0.4285714285714285 0.4285714285714285 0.3571428571428572 0.2142857142857143 0.6428571428571429 0.6428571428571429 0.7142857142857143 0.6428571428571429 0.5714285714285714 0.6428571428571429 0.5714285714285714 0.8571428571428571 0.7857142857142857 0.8571428571428571 1 0 
1 1.03506 1.18759 1.39296 1.82926 2.59223 4.06325 7.2101 10.0733 19.7931 41.5758 103.744 263.815 621.997 1888.88 4445.74 18118.5 63623.8 199871 1e+06 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0.3333333333333333 0.4 0.2666666666666667 0.4 0.4 0.4 0.3333333333333333 0.2 0.6 0.6666666666666666 0.7333333333333333 0.6666666666666666 0.6 0.6666666666666666 0.6 0.8666666666666667 0.8 0.8 1 0 
1 1.03506 1.18759 1.39296 1.82926 2.59223 4.06325 7.2101 10.0733 19.7931 39.7767 107.542 254.392 612.574 1879.46 4666.52 18339.3 60086.1 196334 1e+06 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 1 0 0.3125 0.375 0.25 0.375 0.375 0.375 0.3125 0.1875 0.5625 0.625 0.75 0.625 0.625 0.6875 0.625 0.8125 0.75 0.8125 1 0 
1 1.03506 1.18759 1.37614 1.85137 2.61434 4.08536 7.23221 10.0954 19.8152 38.1617 105.927 252.777 642.919 1806.02 4841.77 17394.5 59141.2 195389 1e+06 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1 0 0.2941176470588235 0.3529411764705883 0.2352941176470588 0.4117647058823529 0.3529411764705883 0.3529411764705883 0.2941176470588235 0.1764705882352941 0.5294117647058824 0.5882352941176471 0.7647058823529411 0.6470588235294118 0.6470588235294118 0.6470588235294118 0.6470588235294118 0.7647058823529411 0.7647058823529411 0.8235294117647058 1 0 
1 1.03506 1.18759 1.37614 1.85137 2.61434 4.08536 6.97651 9.83974 20.4192 37.2749 105.04 251.89 676.537 1839.64 4628.72 18291.6 56646.3 192894 1e+06 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0 1 0 1 1 0 0.2777777777777778 0.3333333333333333 0.2222222222222222 0.3888888888888889 0.3333333333333333 0.3333333333333333 0.2777777777777778 0.2222222222222222 0.5555555555555556 0.5555555555555556 0.7777777777777778 0.6666666666666666 0.6666666666666666 0.6111111111111112 0.6111111111111112 0.7777777777777778 0.7222222222222222 0.8333333333333334 1 0 
1 1.03506 1.18759 1.36094 1.87783 2.64081 4.11182 7.00298 9.8662 20.4456 35.9428 109.648 244.662 706.536 1775.89 4564.97 18227.9 59944.9 185211 1e+06 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 1 1 0 1 0 0.2631578947368421 0.3157894736842105 0.2105263157894737 0.4210526315789473 0.3157894736842105 0.3157894736842105 0.2631578947368421 0.2105263157894737 0.5263157894736842 0.5263157894736842 0.7894736842105263 0.631578947368421 0.6842105263157895 0.5789473684210527 0.631578947368421 0.7894736842105263 0.7368421052631579 0.7894736842105263 1 0 
1 1.03506 1.18759 1.34708 1.90889 2.67186 4.14288 7.03404 9.66833 21.1671 35.4253 109.131 244.145 706.018 1775.38 4806.84 17377.3 59094.3 184360 1e+06 0 0 0 1 0 0 0 0 1 0 1 1 1 1 1 0 1 1 1 0 0.25 0.3 0.2 0.45 0.3 0.3 0.25 0.2 0.55 0.5 0.8 0.65 0.7 0.6 0.65 0.75 0.75 0.8 1 0 
