# Frequency (Hz), ASD (strain/sqrt(Hz))
1.060000000000000000e+03,6.831609682625847745e-25
1.060250000000000000e+03,1.193966202268133144e-24
1.060500000000000000e+03,1.908695421547836602e-24
1.060750000000000000e+03,1.223384251385346397e-24
1.061000000000000000e+03,4.785094905109621117e-25
1.061250000000000000e+03,1.057005343360619143e-24
1.061500000000000000e+03,7.495451072917352352e-25
1.061750000000000000e+03,8.917325011691696156e-25
1.062000000000000000e+03,3.469827958238652629e-25
1.062250000000000000e+03,2.590846873953007635e-24
1.062500000000000000e+03,1.846642652277234088e-24
1.062750000000000000e+03,7.280703164700197951e-25
1.063000000000000000e+03,5.844482846404056345e-25
1.063250000000000000e+03,1.051817956584030201e-24
1.063500000000000000e+03,7.109460474664825915e-25
1.063750000000000000e+03,4.110199151222401583e-25
1.064000000000000000e+03,9.033678041411833475e-25
1.064250000000000000e+03,1.575516485116309729e-25
1.064500000000000000e+03,1.016725970744416849e-24
1.064750000000000000e+03,9.726760292422352035e-25
1.065000000000000000e+03,6.269029065856907913e-25
1.065250000000000000e+03,4.017458553807989160e-25
1.065500000000000000e+03,5.485509728083436484e-25
1.065750000000000000e+03,8.475221116166374495e-25
1.066000000000000000e+03,1.372083548371637440e-24
1.066250000000000000e+03,1.440862426618627464e-24
1.066500000000000000e+03,4.161689528774249214e-25
1.066750000000000000e+03,1.023094983423908280e-24
1.067000000000000000e+03,1.332812760567455181e-24
1.067250000000000000e+03,2.693715216231212736e-24
1.067500000000000000e+03,5.917418355645307357e-25
1.067750000000000000e+03,1.057140688754279412e-24
1.068000000000000000e+03,2.153293630607399584e-25
1.068250000000000000e+03,6.217985484561283076e-25
1.068500000000000000e+03,6.939293105928033733e-25
1.068750000000000000e+03,6.632241083403581622e-25
1.069000000000000000e+03,6.563764402509667395e-25
1.069250000000000000e+03,7.789379924352470842e-25
1.069500000000000000e+03,2.058596911529994581e-25
1.069750000000000000e+03,7.106787385922005747e-25
1.070000000000000000e+03,1.150195396659473845e-24
1.070250000000000000e+03,6.340960731149642845e-25
1.070500000000000000e+03,4.864688969942563273e-25
1.070750000000000000e+03,5.488911092472440674e-25
1.071000000000000000e+03,7.997441442026701853e-25
1.071250000000000000e+03,5.020016184193921237e-25
1.071500000000000000e+03,1.641646565447684621e-24
1.071750000000000000e+03,2.456357525356292265e-24
1.072000000000000000e+03,1.774827905535329638e-24
1.072250000000000000e+03,1.263622272778414290e-24
1.072500000000000000e+03,9.196136136966975953e-25
1.072750000000000000e+03,5.186351611635910861e-25
1.073000000000000000e+03,2.831645755012068997e-25
1.073250000000000000e+03,3.277036049177469315e-25
1.073500000000000000e+03,6.553342198936195697e-25
1.073750000000000000e+03,1.809741370519283500e-24
1.074000000000000000e+03,1.406901235861550015e-24
1.074250000000000000e+03,7.729726417144257059e-25
1.074500000000000000e+03,1.090920992553458044e-24
1.074750000000000000e+03,1.524035853497164324e-24
1.075000000000000000e+03,1.324748632405919963e-24
1.075250000000000000e+03,7.781756073965883471e-25
1.075500000000000000e+03,2.200461184002548716e-25
1.075750000000000000e+03,2.438052162947333953e-25
1.076000000000000000e+03,8.550344206586070991e-25
1.076250000000000000e+03,1.865133649553186243e-24
1.076500000000000000e+03,1.280888629350054115e-24
1.076750000000000000e+03,6.716582434348519894e-25
1.077000000000000000e+03,6.052379822464082119e-25
1.077250000000000000e+03,1.201879415076071392e-24
1.077500000000000000e+03,5.964743353473031522e-25
1.077750000000000000e+03,9.814288703880543331e-25
1.078000000000000000e+03,1.720436353125043331e-24
1.078250000000000000e+03,5.570979517493057503e-25
1.078500000000000000e+03,1.866614030503588725e-24
1.078750000000000000e+03,1.538098671779333836e-24
1.079000000000000000e+03,9.328436959321087697e-25
1.079250000000000000e+03,1.089100076611804684e-24
1.079500000000000000e+03,7.948792863860940861e-25
1.079750000000000000e+03,1.220148008263158186e-25
1.080000000000000000e+03,1.125426919395242772e-24
1.080250000000000000e+03,1.287128880223765421e-24
1.080500000000000000e+03,6.767712078557053629e-25
1.080750000000000000e+03,1.397058884968108514e-24
1.081000000000000000e+03,8.845993670524466161e-25
1.081250000000000000e+03,1.115301912058497643e-24
1.081500000000000000e+03,9.018526656226202061e-25
1.081750000000000000e+03,7.712329116573116181e-25
1.082000000000000000e+03,1.152608560269297076e-24
1.082250000000000000e+03,9.615932877534473241e-25
1.082500000000000000e+03,1.322836726121935681e-24
1.082750000000000000e+03,1.634524852939381947e-24
1.083000000000000000e+03,9.527246940736292713e-25
1.083250000000000000e+03,2.930521108542929038e-25
1.083500000000000000e+03,6.827573564292354537e-25
1.083750000000000000e+03,5.065202909215738836e-25
1.084000000000000000e+03,2.900405209483981354e-25
1.084250000000000000e+03,4.441272709833195220e-25
1.084500000000000000e+03,4.703330766485489446e-25
1.084750000000000000e+03,5.161654080991024405e-25
1.085000000000000000e+03,1.074916622472986155e-24
1.085250000000000000e+03,1.673407668801743793e-24
1.085500000000000000e+03,9.136577364297785801e-25
1.085750000000000000e+03,6.655994998890009350e-25
1.086000000000000000e+03,6.683733463424468083e-25
1.086250000000000000e+03,5.233123541131141246e-25
1.086500000000000000e+03,5.485622452447329911e-25
1.086750000000000000e+03,1.812617255651126116e-25
1.087000000000000000e+03,7.577830328982035813e-25
1.087250000000000000e+03,1.618783695611262642e-24
1.087500000000000000e+03,2.290768243127011360e-24
1.087750000000000000e+03,1.456867488034541420e-24
1.088000000000000000e+03,4.666880094102027658e-25
1.088250000000000000e+03,1.192675626509141576e-24
1.088500000000000000e+03,4.799109101863072006e-25
1.088750000000000000e+03,1.362026889887330876e-24
1.089000000000000000e+03,1.260061401926893197e-24
1.089250000000000000e+03,4.734600141181441454e-25
1.089500000000000000e+03,5.807834073904912617e-25
1.089750000000000000e+03,1.050057384469799644e-24
1.090000000000000000e+03,1.172085577368076309e-24
1.090250000000000000e+03,2.466009866357161435e-25
1.090500000000000000e+03,5.202122680625477429e-25
1.090750000000000000e+03,8.148624177447445060e-25
1.091000000000000000e+03,6.550286421640290898e-25
1.091250000000000000e+03,1.539136826683731586e-25
1.091500000000000000e+03,1.655762470918442924e-25
1.091750000000000000e+03,7.206409930419353663e-25
1.092000000000000000e+03,1.092777764879402535e-24
1.092250000000000000e+03,7.067698329640502728e-25
1.092500000000000000e+03,2.056692163044855073e-25
1.092750000000000000e+03,2.102256892116925181e-25
1.093000000000000000e+03,5.986789073256408972e-25
1.093250000000000000e+03,7.451172716082348572e-25
1.093500000000000000e+03,6.350333044332718357e-25
1.093750000000000000e+03,7.742911234975698524e-26
1.094000000000000000e+03,7.215020199440629980e-25
1.094250000000000000e+03,8.676976686272068086e-25
1.094500000000000000e+03,1.330239653405963630e-24
1.094750000000000000e+03,7.355058843790901795e-25
1.095000000000000000e+03,3.186457100567910325e-25
1.095250000000000000e+03,4.621969483675044156e-25
1.095500000000000000e+03,5.483969071724331248e-25
1.095750000000000000e+03,9.131855732888108835e-25
1.096000000000000000e+03,1.298080611048869372e-24
1.096250000000000000e+03,8.531920973514803903e-25
1.096500000000000000e+03,5.902973468235502091e-25
1.096750000000000000e+03,9.283705390884108426e-25
1.097000000000000000e+03,4.842180531028961921e-25
1.097250000000000000e+03,5.654771543692928635e-25
1.097500000000000000e+03,5.800807137082746380e-25
1.097750000000000000e+03,1.709246121127214062e-25
1.098000000000000000e+03,4.095247019969513446e-25
1.098250000000000000e+03,5.407840300069740430e-25
1.098500000000000000e+03,2.859106786372749097e-25
1.098750000000000000e+03,1.451738984072842609e-25
1.099000000000000000e+03,4.743086160759962490e-25
1.099250000000000000e+03,7.092536623006165512e-25
1.099500000000000000e+03,5.369474231928861070e-25
1.099750000000000000e+03,4.968165573175362122e-25
1.100000000000000000e+03,8.477018201894012875e-25
1.100250000000000000e+03,8.402304321370526937e-25
1.100500000000000000e+03,5.580048110410822955e-25
1.100750000000000000e+03,8.476871825529667797e-25
1.101000000000000000e+03,8.241501808697508072e-25
1.101250000000000000e+03,1.247302322130568848e-24
1.101500000000000000e+03,3.764387016905517570e-25
1.101750000000000000e+03,1.265740786243173817e-24
1.102000000000000000e+03,6.690439009418558340e-25
1.102250000000000000e+03,9.270245585197386190e-25
1.102500000000000000e+03,2.946546235215535365e-25
1.102750000000000000e+03,8.695254052473567183e-25
1.103000000000000000e+03,1.123049973759308087e-24
1.103250000000000000e+03,1.200110883049992818e-24
1.103500000000000000e+03,1.508957035946835880e-24
1.103750000000000000e+03,1.281193725809959893e-24
1.104000000000000000e+03,1.298844627137930613e-24
1.104250000000000000e+03,1.031461359009303610e-24
1.104500000000000000e+03,4.510585906373591318e-25
1.104750000000000000e+03,4.410941140633232096e-25
1.105000000000000000e+03,1.097427973443163393e-24
1.105250000000000000e+03,2.233714784528332754e-24
1.105500000000000000e+03,1.765288169918580868e-24
1.105750000000000000e+03,1.452694397997602169e-24
1.106000000000000000e+03,8.447874533735034281e-25
1.106250000000000000e+03,1.548477994495876694e-25
1.106500000000000000e+03,9.416049632749644803e-25
1.106750000000000000e+03,1.488277525073739004e-24
1.107000000000000000e+03,3.530452424068784541e-25
1.107250000000000000e+03,5.210526747616116745e-25
1.107500000000000000e+03,5.588218228659611959e-25
1.107750000000000000e+03,1.328064390160759671e-24
1.108000000000000000e+03,1.515857034534685385e-24
1.108250000000000000e+03,1.061566718575851804e-24
1.108500000000000000e+03,5.915296034987483883e-25
1.108750000000000000e+03,3.115743860749891382e-25
1.109000000000000000e+03,4.207887233573828460e-25
1.109250000000000000e+03,1.247259426377281336e-25
1.109500000000000000e+03,6.762457333770264513e-25
1.109750000000000000e+03,1.066271186496503728e-24
1.110000000000000000e+03,8.002526588872115245e-25
1.110250000000000000e+03,6.917235768854652520e-25
1.110500000000000000e+03,1.125082969224313644e-24
1.110750000000000000e+03,8.214272237885741989e-25
1.111000000000000000e+03,1.814374063443113622e-25
1.111250000000000000e+03,4.402979422036277980e-25
1.111500000000000000e+03,5.315438346356577552e-25
1.111750000000000000e+03,4.138588644763685668e-25
1.112000000000000000e+03,9.940003959924501793e-25
1.112250000000000000e+03,1.350915916381103360e-24
1.112500000000000000e+03,1.252666880169959757e-24
1.112750000000000000e+03,7.433948029222539516e-25
1.113000000000000000e+03,3.074449251162708078e-25
1.113250000000000000e+03,4.080509787351120386e-25
1.113500000000000000e+03,4.876233133680090847e-25
1.113750000000000000e+03,6.613727224532599162e-25
1.114000000000000000e+03,1.227762345699544145e-24
1.114250000000000000e+03,1.077747749032569672e-24
1.114500000000000000e+03,3.875904892156950558e-25
1.114750000000000000e+03,1.131261810494276719e-24
1.115000000000000000e+03,1.369907738707698225e-24
1.115250000000000000e+03,1.663186230211328608e-24
1.115500000000000000e+03,7.010264000550996978e-25
1.115750000000000000e+03,1.365118545175609705e-25
1.116000000000000000e+03,2.880094044784739402e-25
1.116250000000000000e+03,3.062063074120000351e-25
1.116500000000000000e+03,3.040882857964303866e-25
1.116750000000000000e+03,1.747804718070762635e-25
1.117000000000000000e+03,1.980181303170679549e-25
1.117250000000000000e+03,1.374349765812456225e-25
1.117500000000000000e+03,3.468251664486756761e-25
1.117750000000000000e+03,3.712669455256404222e-25
1.118000000000000000e+03,4.189920704122996789e-25
1.118250000000000000e+03,8.475274632531846662e-25
1.118500000000000000e+03,3.718649584193715344e-25
1.118750000000000000e+03,5.438198309326704517e-25
1.119000000000000000e+03,6.718637283466434472e-25
1.119250000000000000e+03,5.054122010849865649e-25
1.119500000000000000e+03,3.196514400687846882e-25
1.119750000000000000e+03,2.259260837924862658e-25
1.120000000000000000e+03,8.801495739892159625e-25
1.120250000000000000e+03,1.093837910981087160e-24
1.120500000000000000e+03,7.057540058422542061e-25
1.120750000000000000e+03,1.447742990266675272e-24
1.121000000000000000e+03,1.680220492303975124e-24
1.121250000000000000e+03,1.217108937808018834e-24
1.121500000000000000e+03,7.144574168447075526e-25
1.121750000000000000e+03,6.868616820486892948e-25
1.122000000000000000e+03,1.749162457266016583e-25
1.122250000000000000e+03,3.545203772606382882e-25
1.122500000000000000e+03,4.434791865285647343e-25
1.122750000000000000e+03,4.463156105236276222e-25
1.123000000000000000e+03,1.091201032440380514e-24
1.123250000000000000e+03,5.799365034356881870e-25
1.123500000000000000e+03,1.046999458287523861e-24
1.123750000000000000e+03,9.723549352109266074e-25
1.124000000000000000e+03,6.822393387140614838e-25
1.124250000000000000e+03,6.456685549805867675e-25
1.124500000000000000e+03,9.448341073366039601e-25
1.124750000000000000e+03,9.170977920945233274e-25
1.125000000000000000e+03,4.910374708932087479e-25
1.125250000000000000e+03,6.328004525340570537e-25
1.125500000000000000e+03,9.671626258167508891e-25
1.125750000000000000e+03,7.988938873545186247e-25
1.126000000000000000e+03,5.761137842409648455e-25
1.126250000000000000e+03,7.015856578992095817e-25
1.126500000000000000e+03,9.251121573109492436e-25
1.126750000000000000e+03,1.142337097311776961e-24
1.127000000000000000e+03,4.951425349670981251e-25
1.127250000000000000e+03,9.760228027490243492e-25
1.127500000000000000e+03,7.912160148374969026e-25
1.127750000000000000e+03,7.509104691993798580e-25
1.128000000000000000e+03,6.275107993611498403e-25
1.128250000000000000e+03,3.668974931755569638e-25
1.128500000000000000e+03,6.811320097420945691e-25
1.128750000000000000e+03,1.702226718924965319e-25
1.129000000000000000e+03,5.106128289673228126e-25
1.129250000000000000e+03,9.600000047283502070e-25
1.129500000000000000e+03,8.625663990927355336e-25
1.129750000000000000e+03,4.077897388169820179e-25
1.130000000000000000e+03,4.549342375286103749e-25
1.130250000000000000e+03,9.979247176301511430e-25
1.130500000000000000e+03,1.499158041087050510e-24
1.130750000000000000e+03,1.122771095235309777e-24
1.131000000000000000e+03,6.296262570243661438e-25
1.131250000000000000e+03,2.685065480689315467e-25
1.131500000000000000e+03,4.108668708613168288e-25
1.131750000000000000e+03,9.934626190312687247e-26
1.132000000000000000e+03,1.257670381809094674e-24
1.132250000000000000e+03,1.846117619765555309e-24
1.132500000000000000e+03,8.112000119817635912e-25
1.132750000000000000e+03,7.441635284969481301e-25
1.133000000000000000e+03,1.152919701761963222e-24
1.133250000000000000e+03,9.735421873874456554e-25
1.133500000000000000e+03,3.260517007499302181e-25
1.133750000000000000e+03,7.607502467582573737e-25
1.134000000000000000e+03,1.224447699764774041e-24
1.134250000000000000e+03,7.050717053216821249e-25
1.134500000000000000e+03,4.840601291066697965e-25
1.134750000000000000e+03,7.137965272460546721e-25
1.135000000000000000e+03,7.342029387529856747e-25
1.135250000000000000e+03,1.048367594917175771e-24
1.135500000000000000e+03,6.200834196195255812e-25
1.135750000000000000e+03,5.370283261648371450e-25
1.136000000000000000e+03,7.979452529578674040e-25
1.136250000000000000e+03,4.288435886777578621e-25
1.136500000000000000e+03,1.839781661621926749e-25
1.136750000000000000e+03,5.842225853057290808e-25
1.137000000000000000e+03,1.352147041799017198e-24
1.137250000000000000e+03,5.931432964283007365e-25
1.137500000000000000e+03,4.423757946528455368e-25
1.137750000000000000e+03,9.100872541645774484e-25
1.138000000000000000e+03,1.205733475515664220e-24
1.138250000000000000e+03,1.369245936504054514e-24
1.138500000000000000e+03,1.390951282037877922e-24
1.138750000000000000e+03,1.173178043600187146e-24
1.139000000000000000e+03,1.372413184644075409e-24
1.139250000000000000e+03,5.816317053265176868e-25
